order_id,basket_item_id,ordered_product_skus,price_amount,basket_total
106,219,14,450,520
106,220,10,40,520
106,221,37,30,520
107,222,3,130,130
108,223,19,3,3
109,224,28,75,75
110,225,8,25,125
110,226,7,95,125
110,227,6,5,125
111,228,4,30,30
112,229,35,20,95
112,230,22,75,95
113,231,1,225,225
114,232,12,4,4
115,233,4,30,30
116,234,1,225,348
116,235,16,120,348
116,236,17,3,348
117,237,1,225,225
118,238,37,30,30
119,239,33,20,20
120,240,10,40,110
120,241,37,30,110
120,242,10,40,110
121,243,22,75,249
121,244,12,4,249
121,245,26,150,249
121,246,34,20,249
122,247,7,95,95
123,248,17,3,33
123,249,4,30,33
124,250,29,30,30
125,251,7,95,95
126,252,6,5,60
126,253,36,30,60
126,254,31,25,60
127,255,4,30,94
127,256,9,60,94
127,257,13,4,94
128,258,4,30,255
128,259,1,225,255
129,260,4,30,50
129,261,35,20,50
130,262,9,60,214
130,263,22,75,214
130,264,25,79,214
131,265,4,30,275
131,266,1,225,275
131,267,33,20,275
132,268,27,65,145
132,269,15,80,145
133,270,38,25,113
133,271,38,25,113
133,272,12,4,113
133,273,29,30,113
133,274,13,4,113
133,275,31,25,113
134,276,17,3,187
134,277,21,54,187
134,278,32,115,187
134,279,39,15,187
135,280,39,15,15
136,281,9,60,60
137,282,31,25,290
137,283,16,120,290
137,284,38,25,290
137,285,16,120,290
138,286,20,17,202
138,287,27,65,202
138,288,16,120,202
139,289,2,250,250
140,290,33,20,70
140,291,5,50,70
141,292,9,60,159
141,293,24,99,159
142,294,26,150,245
142,295,37,30,245
142,296,27,65,245
143,297,8,25,30
143,298,6,5,30
144,299,18,3,3
145,300,30,6,6
146,301,16,120,120
147,302,9,60,60
148,303,10,40,160
148,304,16,120,160
149,305,3,130,130
150,306,37,30,30
151,307,1,225,225
152,308,22,75,573
152,309,22,75,573
152,310,1,225,573
152,311,24,99,573
152,312,24,99,573
153,313,36,30,30
154,314,39,15,15
155,315,12,4,4
156,316,22,75,100
156,317,31,25,100
157,318,20,17,17
158,319,10,40,165
158,320,7,95,165
158,321,4,30,165
159,322,19,3,3
160,323,4,30,58
160,324,12,4,58
160,325,40,24,58
161,326,9,60,60
162,327,9,60,84
162,328,40,24,84
163,329,7,95,95
164,330,12,4,4
165,331,7,95,95
166,332,9,60,345
166,333,27,65,345
166,334,11,70,345
166,335,16,120,345
166,336,36,30,345
167,337,36,30,60
167,338,4,30,60
168,339,23,85,85
169,340,7,95,95
170,341,16,120,195
170,342,22,75,195
171,343,19,3,3
172,344,3,130,300
172,345,33,20,300
172,346,27,65,300
172,347,34,20,300
172,348,27,65,300
173,349,10,40,135
173,350,7,95,135
174,351,21,54,114
174,352,9,60,114
175,353,8,25,25
176,354,9,60,510
176,355,14,450,510
177,356,29,30,30
178,357,6,5,169
178,358,27,65,169
178,359,24,99,169
179,360,18,3,118
179,361,32,115,118
180,362,8,25,25
181,363,18,3,8
181,364,6,5,8
182,365,16,120,270
182,366,26,150,270
183,367,10,40,65
183,368,8,25,65
184,369,16,120,185
184,370,27,65,185
185,371,1,225,345
185,372,31,25,345
185,373,7,95,345
186,374,4,30,70
186,375,10,40,70
187,376,14,450,450
188,377,28,75,198
188,378,7,95,198
188,379,17,3,198
188,380,8,25,198
189,381,13,4,54
189,382,8,25,54
189,383,38,25,54
190,384,12,4,44
190,385,10,40,44
191,386,37,30,55
191,387,8,25,55
192,388,29,30,58
192,389,38,25,58
192,390,17,3,58
193,391,24,99,124
193,392,8,25,124
194,393,39,15,15
195,394,31,25,25
196,395,1,225,280
196,396,38,25,280
196,397,4,30,280
197,398,36,30,55
197,399,8,25,55
198,400,35,20,77
198,401,17,3,77
198,402,21,54,77
199,403,31,25,25
200,404,24,99,259
200,405,10,40,259
200,406,31,25,259
200,407,7,95,259
201,408,1,225,225
202,409,18,3,3
203,410,19,3,98
203,411,7,95,98
204,412,8,25,253
204,413,19,3,253
204,414,1,225,253
205,415,38,25,175
205,416,16,120,175
205,417,4,30,175
206,418,40,24,24
207,419,23,85,310
207,420,1,225,310
208,421,2,250,280
208,422,4,30,280
209,423,10,40,65
209,424,31,25,65
210,425,24,99,124
210,426,38,25,124
211,427,14,450,472
211,428,20,17,472
211,429,6,5,472
212,430,34,20,340
212,431,7,95,340
212,432,1,225,340
213,433,8,25,239
213,434,32,115,239
213,435,24,99,239
214,436,10,40,284
214,437,24,99,284
214,438,7,95,284
214,439,5,50,284
215,440,10,40,65
215,441,38,25,65
216,442,19,3,68
216,443,27,65,68
217,444,38,25,69
217,445,12,4,69
217,446,35,20,69
217,447,35,20,69
218,448,38,25,25
219,449,12,4,69
219,450,27,65,69
220,451,31,25,100
220,452,22,75,100
221,453,10,40,530
221,454,14,450,530
221,455,10,40,530
222,456,18,3,163
222,457,16,120,163
222,458,10,40,163
223,459,31,25,25
224,460,6,5,60
224,461,31,25,60
224,462,37,30,60
225,463,8,25,25
226,464,7,95,95
227,465,30,6,196
227,466,11,70,196
227,467,7,95,196
227,468,8,25,196
228,469,4,30,284
228,470,12,4,284
228,471,1,225,284
228,472,31,25,284
229,473,7,95,199
229,474,22,75,199
229,475,8,25,199
229,476,13,4,199
230,477,8,25,55
230,478,37,30,55
231,479,31,25,110
231,480,38,25,110
231,481,9,60,110
232,482,26,150,150
233,483,34,20,37
233,484,20,17,37
234,485,34,20,20
235,486,29,30,30
236,487,23,85,85
237,488,16,120,120
238,489,5,50,204
238,490,5,50,204
238,491,8,25,204
238,492,25,79,204
239,493,5,50,75
239,494,38,25,75
240,495,19,3,68
240,496,27,65,68
241,497,31,25,25
242,498,14,450,510
242,499,9,60,510
243,500,20,17,17
244,501,26,150,150
245,502,32,115,235
245,503,16,120,235
246,504,16,120,218
246,505,17,3,218
246,506,37,30,218
246,507,27,65,218
247,508,9,60,60
248,509,10,40,40
249,510,9,60,85
249,511,8,25,85
250,512,10,40,40
251,513,10,40,40
252,514,35,20,150
252,515,31,25,150
252,516,10,40,150
252,517,27,65,150
253,518,27,65,65
254,519,17,3,3
255,520,4,30,395
255,521,2,250,395
255,522,32,115,395
256,523,27,65,197
256,524,17,3,197
256,525,24,99,197
256,526,29,30,197
257,527,8,25,335
257,528,31,25,335
257,529,9,60,335
257,530,1,225,335
258,531,7,95,95
259,532,22,75,198
259,533,24,99,198
259,534,40,24,198
260,535,9,60,115
260,536,39,15,115
260,537,10,40,115
261,538,17,3,86
261,539,15,80,86
261,540,18,3,86
262,541,7,95,233
262,542,9,60,233
262,543,31,25,233
262,544,5,50,233
262,545,19,3,233
263,546,33,20,80
263,547,9,60,80
264,548,16,120,140
264,549,33,20,140
265,550,7,95,210
265,551,32,115,210
266,552,21,54,199
266,553,38,25,199
266,554,38,25,199
266,555,7,95,199
267,556,7,95,338
267,557,38,25,338
267,558,10,40,338
267,559,24,99,338
267,560,25,79,338
268,561,7,95,119
268,562,40,24,119
269,563,15,80,268
269,564,36,30,268
269,565,11,70,268
269,566,23,85,268
269,567,17,3,268
270,568,26,150,179
270,569,6,5,179
270,570,40,24,179
271,571,4,30,30
272,572,4,30,315
272,573,1,225,315
272,574,9,60,315
273,575,20,17,267
273,576,2,250,267
274,577,17,3,28
274,578,31,25,28
275,579,3,130,130
276,580,8,25,55
276,581,37,30,55
277,582,22,75,75
278,583,23,85,85
279,584,8,25,124
279,585,24,99,124
280,586,12,4,29
280,587,31,25,29
281,588,24,99,99
282,589,12,4,4
283,590,8,25,32
283,591,12,4,32
283,592,18,3,32
284,593,28,75,122
284,594,20,17,122
284,595,4,30,122
285,596,3,130,155
285,597,31,25,155
286,598,7,95,190
286,599,7,95,190
287,600,30,6,11
287,601,6,5,11
288,602,17,3,3
289,603,23,85,170
289,604,23,85,170
290,605,31,25,275
290,606,2,250,275
291,607,36,30,30
292,608,4,30,30
293,609,31,25,25
294,610,29,30,30
295,611,34,20,20
296,612,3,130,130
297,613,13,4,4
298,614,16,120,173
298,615,5,50,173
298,616,17,3,173
299,617,1,225,499
299,618,38,25,499
299,619,40,24,499
299,620,22,75,499
299,621,16,120,499
299,622,36,30,499
300,623,35,20,45
300,624,31,25,45
301,625,27,65,65
302,626,19,3,3
303,627,7,95,215
303,628,16,120,215
304,629,22,75,75
305,630,24,99,423
305,631,24,99,423
305,632,1,225,423
306,633,16,120,195
306,634,28,75,195
307,635,2,250,500
307,636,2,250,500
308,637,1,225,280
308,638,37,30,280
308,639,31,25,280
309,640,22,75,75
310,641,22,75,75
311,642,14,450,450
312,643,5,50,257
312,644,25,79,257
312,645,5,50,257
312,646,22,75,257
312,647,17,3,257
313,648,17,3,106
313,649,12,4,106
313,650,24,99,106
314,651,34,20,245
314,652,1,225,245
315,653,20,17,17
316,654,22,75,75
317,655,17,3,3
318,656,40,24,24
319,657,9,60,60
320,658,6,5,164
320,659,10,40,164
320,660,24,99,164
320,661,35,20,164
321,662,11,70,185
321,663,32,115,185
322,664,36,30,30
323,665,4,30,36
323,666,19,3,36
323,667,18,3,36
324,668,31,25,704
324,669,1,225,704
324,670,14,450,704
324,671,12,4,704
325,672,9,60,85
325,673,8,25,85
326,674,20,17,17
327,675,4,30,130
327,676,38,25,130
327,677,22,75,130
328,678,9,60,90
328,679,4,30,90
329,680,17,3,128
329,681,7,95,128
329,682,29,30,128
330,683,27,65,260
330,684,9,60,260
330,685,29,30,260
330,686,31,25,260
330,687,6,5,260
330,688,22,75,260
331,689,4,30,125
331,690,7,95,125
332,691,24,99,99
333,692,16,120,120
334,693,6,5,35
334,694,4,30,35
335,695,31,25,25
336,696,17,3,3
337,697,29,30,80
337,698,5,50,80
338,699,8,25,224
338,700,10,40,224
338,701,40,24,224
338,702,7,95,224
338,703,10,40,224
339,704,27,65,160
339,705,7,95,160
340,706,1,225,245
340,707,33,20,245
341,708,32,115,115
342,709,5,50,50
343,710,17,3,152
343,711,8,25,152
343,712,11,70,152
343,713,21,54,152
344,714,34,20,20
345,715,38,25,25
346,716,4,30,260
346,717,9,60,260
346,718,22,75,260
346,719,7,95,260
347,720,16,120,120
348,721,22,75,75
349,722,22,75,75
350,723,9,60,60
351,724,7,95,285
351,725,27,65,285
351,726,7,95,285
351,727,4,30,285
352,728,4,30,105
352,729,22,75,105
353,730,1,225,450
353,731,1,225,450
354,732,38,25,595
354,733,14,450,595
354,734,7,95,595
354,735,31,25,595
355,736,7,95,285
355,737,31,25,285
355,738,8,25,285
355,739,27,65,285
355,740,22,75,285
356,741,4,30,230
356,742,35,20,230
356,743,16,120,230
356,744,9,60,230
357,745,22,75,178
357,746,24,99,178
357,747,12,4,178
358,748,15,80,165
358,749,23,85,165
359,750,34,20,20
360,751,9,60,275
360,752,7,95,275
360,753,7,95,275
360,754,8,25,275
361,755,38,25,25
362,756,1,225,700
362,757,14,450,700
362,758,38,25,700
363,759,5,50,50
364,760,7,95,95
365,761,16,120,145
365,762,38,25,145
366,763,19,3,152
366,764,25,79,152
366,765,5,50,152
366,766,34,20,152
367,767,18,3,293
367,768,1,225,293
367,769,27,65,293
368,770,29,30,137
368,771,9,60,137
368,772,20,17,137
368,773,4,30,137
369,774,1,225,300
369,775,28,75,300
370,776,5,50,50
371,777,31,25,50
371,778,8,25,50
372,779,23,85,184
372,780,24,99,184
373,781,25,79,79
374,782,21,54,54
375,783,1,225,1155
375,784,14,450,1155
375,785,29,30,1155
375,786,14,450,1155
376,787,17,3,57
376,788,21,54,57
377,789,39,15,15
378,790,10,40,40
379,791,17,3,3
380,792,5,50,50
381,793,37,30,75
381,794,38,25,75
381,795,34,20,75
382,796,31,25,25
383,797,10,40,100
383,798,9,60,100
384,799,28,75,150
384,800,22,75,150
385,801,4,30,303
385,802,34,20,303
385,803,2,250,303
385,804,17,3,303
386,805,40,24,24
387,806,8,25,135
387,807,4,30,135
387,808,15,80,135
388,809,2,250,325
388,810,22,75,325
389,811,24,99,99
390,812,35,20,20
391,813,20,17,17
392,814,8,25,96
392,815,20,17,96
392,816,40,24,96
392,817,4,30,96
393,818,24,99,120
393,819,20,17,120
393,820,13,4,120
394,821,16,120,239
394,822,12,4,239
394,823,10,40,239
394,824,22,75,239
395,825,27,65,65
396,826,8,25,32
396,827,13,4,32
396,828,17,3,32
397,829,10,40,40
398,830,27,65,65
399,831,11,70,215
399,832,31,25,215
399,833,16,120,215
400,834,10,40,190
400,835,4,30,190
400,836,16,120,190
401,837,39,15,15
402,838,28,75,78
402,839,17,3,78
403,840,4,30,30
404,841,14,450,480
404,842,4,30,480
405,843,40,24,24
406,844,18,3,3
407,845,8,25,25
408,846,17,3,173
408,847,26,150,173
408,848,33,20,173
409,849,32,115,115
410,850,38,25,148
410,851,40,24,148
410,852,24,99,148
411,853,31,25,560
411,854,14,450,560
411,855,23,85,560
412,856,34,20,20
413,857,32,115,213
413,858,7,95,213
413,859,17,3,213
414,860,38,25,25
415,861,36,30,30
416,862,31,25,278
416,863,18,3,278
416,864,2,250,278
417,865,10,40,190
417,866,16,120,190
417,867,37,30,190
418,868,23,85,113
418,869,31,25,113
418,870,17,3,113
419,871,1,225,335
419,872,7,95,335
419,873,39,15,335
420,874,7,95,370
420,875,38,25,370
420,876,2,250,370
421,877,9,60,339
421,878,7,95,339
421,879,24,99,339
421,880,23,85,339
422,881,22,75,75
423,882,36,30,30
424,883,22,75,75
425,884,11,70,95
425,885,38,25,95
426,886,15,80,80
427,887,5,50,104
427,888,40,24,104
427,889,4,30,104
428,890,16,120,123
428,891,17,3,123
429,892,39,15,294
429,893,8,25,294
429,894,13,4,294
429,895,2,250,294
430,896,10,40,80
430,897,8,25,80
430,898,39,15,80
431,899,33,20,40
431,900,34,20,40
432,901,25,79,79
433,902,9,60,150
433,903,4,30,150
433,904,9,60,150
434,905,29,30,30
435,906,9,60,220
435,907,3,130,220
435,908,4,30,220
436,909,1,225,475
436,910,2,250,475
437,911,32,115,115
438,912,34,20,122
438,913,18,3,122
438,914,24,99,122
439,915,2,250,315
439,916,38,25,315
439,917,8,25,315
439,918,39,15,315
440,919,8,25,50
440,920,38,25,50
441,921,1,225,372
441,922,9,60,372
441,923,21,54,372
441,924,17,3,372
441,925,4,30,372
442,926,4,30,30
443,927,16,120,333
443,928,31,25,333
443,929,16,120,333
443,930,27,65,333
443,931,17,3,333
444,932,25,79,109
444,933,4,30,109
445,934,25,79,79
446,935,11,70,160
446,936,11,70,160
446,937,33,20,160
447,938,3,130,130
448,939,20,17,162
448,940,27,65,162
448,941,15,80,162
449,942,31,25,25
450,943,28,75,130
450,944,31,25,130
450,945,4,30,130
451,946,19,3,3
452,947,9,60,60
453,948,1,225,320
453,949,7,95,320
454,950,33,20,20
455,951,31,25,135
455,952,36,30,135
455,953,5,50,135
455,954,4,30,135
456,955,31,25,629
456,956,1,225,629
456,957,24,99,629
456,958,2,250,629
456,959,4,30,629
457,960,39,15,15
458,961,7,95,95
459,962,5,50,50
460,963,4,30,200
460,964,22,75,200
460,965,4,30,200
460,966,27,65,200
461,967,9,60,90
461,968,36,30,90
462,969,27,65,65
463,970,19,3,81
463,971,17,3,81
463,972,22,75,81
464,973,20,17,17
465,974,29,30,122
465,975,20,17,122
465,976,22,75,122
466,977,39,15,180
466,978,39,15,180
466,979,16,120,180
466,980,29,30,180
467,981,12,4,4
468,982,12,4,4
469,983,40,24,24
470,984,19,3,513
470,985,36,30,513
470,986,36,30,513
470,987,14,450,513
471,988,36,30,45
471,989,39,15,45
472,990,27,65,200
472,991,22,75,200
472,992,9,60,200
473,993,27,65,135
473,994,11,70,135
474,995,22,75,175
474,996,15,80,175
474,997,33,20,175
475,998,21,54,54
476,999,23,85,85
477,1000,40,24,131
477,1001,7,95,131
477,1002,17,3,131
477,1003,17,3,131
477,1004,30,6,131
478,1005,13,4,4
479,1006,38,25,124
479,1007,24,99,124
480,1008,38,25,25
481,1009,13,4,4
482,1010,3,130,130
483,1011,10,40,65
483,1012,8,25,65
484,1013,31,25,25
485,1014,8,25,140
485,1015,32,115,140
486,1016,5,50,115
486,1017,27,65,115
487,1018,2,250,550
487,1019,28,75,550
487,1020,1,225,550
488,1021,10,40,170
488,1022,3,130,170
489,1023,9,60,230
489,1024,7,95,230
489,1025,28,75,230
490,1026,31,25,85
490,1027,9,60,85
491,1028,25,79,79
492,1029,27,65,65
493,1030,7,95,334
493,1031,8,25,334
493,1032,27,65,334
493,1033,7,95,334
493,1034,21,54,334
494,1035,22,75,95
494,1036,33,20,95
495,1037,1,225,225
496,1038,13,4,138
496,1039,11,70,138
496,1040,40,24,138
496,1041,10,40,138
497,1042,27,65,65
498,1043,4,30,255
498,1044,1,225,255
499,1045,15,80,130
499,1046,5,50,130
500,1047,1,225,355
500,1048,30,6,355
500,1049,38,25,355
500,1050,24,99,355
501,1051,14,450,450
502,1052,17,3,3
503,1053,17,3,38
503,1054,37,30,38
503,1055,6,5,38
504,1056,26,150,150
505,1057,27,65,315
505,1058,2,250,315
506,1059,22,75,105
506,1060,37,30,105
507,1061,1,225,225
508,1062,14,450,450
509,1063,9,60,63
509,1064,17,3,63
510,1065,28,75,75
511,1066,21,54,54
512,1067,10,40,160
512,1068,16,120,160
513,1069,38,25,45
513,1070,34,20,45
514,1071,38,25,80
514,1072,37,30,80
514,1073,38,25,80
515,1074,39,15,15
516,1075,3,130,133
516,1076,18,3,133
517,1077,4,30,150
517,1078,9,60,150
517,1079,9,60,150
518,1080,7,95,98
518,1081,17,3,98
519,1082,30,6,91
519,1083,10,40,91
519,1084,4,30,91
519,1085,39,15,91
520,1086,4,30,149
520,1087,13,4,149
520,1088,7,95,149
520,1089,34,20,149
521,1090,37,30,258
521,1091,17,3,258
521,1092,16,120,258
521,1093,27,65,258
521,1094,10,40,258
522,1095,10,40,40
523,1096,17,3,3
524,1097,9,60,60
525,1098,9,60,60
526,1099,29,30,30
527,1100,27,65,95
527,1101,36,30,95
528,1102,26,150,150
529,1103,13,4,299
529,1104,1,225,299
529,1105,36,30,299
529,1106,10,40,299
530,1107,25,79,79
531,1108,33,20,20
532,1109,17,3,3
533,1110,18,3,28
533,1111,31,25,28
534,1112,30,6,6
535,1113,23,85,535
535,1114,14,450,535
536,1115,18,3,3
537,1116,14,450,450
538,1117,17,3,3
539,1118,13,4,4
540,1119,5,50,50
541,1120,24,99,154
541,1121,8,25,154
541,1122,4,30,154
542,1123,38,25,25
543,1124,28,75,75
544,1125,10,40,65
544,1126,8,25,65
545,1127,9,60,350
545,1128,22,75,350
545,1129,16,120,350
545,1130,7,95,350
546,1131,30,6,168
546,1132,25,79,168
546,1133,25,79,168
546,1134,12,4,168
547,1135,10,40,40
548,1136,9,60,60
549,1137,11,70,70
550,1138,31,25,65
550,1139,10,40,65
551,1140,31,25,85
551,1141,9,60,85
552,1142,24,99,99
553,1143,29,30,30
554,1144,5,50,50
555,1145,34,20,20
556,1146,12,4,4
557,1147,16,120,259
557,1148,9,60,259
557,1149,25,79,259
558,1150,38,25,125
558,1151,10,40,125
558,1152,9,60,125
559,1153,9,60,85
559,1154,8,25,85
560,1155,4,30,90
560,1156,33,20,90
560,1157,10,40,90
561,1158,2,250,250
562,1159,26,150,333
562,1160,16,120,333
562,1161,19,3,333
562,1162,9,60,333
563,1163,16,120,120
564,1164,7,95,382
564,1165,26,150,382
564,1166,16,120,382
564,1167,20,17,382
565,1168,27,65,65
566,1169,31,25,305
566,1170,2,250,305
566,1171,36,30,305
567,1172,33,20,20
568,1173,36,30,30
569,1174,10,40,225
569,1175,27,65,225
569,1176,16,120,225
570,1177,33,20,170
570,1178,33,20,170
570,1179,31,25,170
570,1180,4,30,170
570,1181,22,75,170
571,1182,26,150,150
572,1183,37,30,575
572,1184,7,95,575
572,1185,14,450,575
573,1186,29,30,30
574,1187,35,20,20
575,1188,14,450,450
576,1189,22,75,140
576,1190,27,65,140
577,1191,16,120,153
577,1192,36,30,153
577,1193,17,3,153
578,1194,24,99,99
579,1195,24,99,228
579,1196,4,30,228
579,1197,24,99,228
580,1198,17,3,53
580,1199,38,25,53
580,1200,8,25,53
581,1201,9,60,135
581,1202,22,75,135
582,1203,9,60,135
582,1204,22,75,135
583,1205,25,79,161
583,1206,8,25,161
583,1207,20,17,161
583,1208,39,15,161
583,1209,8,25,161
584,1210,35,20,20
585,1211,7,95,98
585,1212,17,3,98
586,1213,27,65,74
586,1214,30,6,74
586,1215,17,3,74
587,1216,24,99,99
588,1217,22,75,75
589,1218,15,80,160
589,1219,15,80,160
590,1220,28,75,100
590,1221,38,25,100
591,1222,5,50,174
591,1223,31,25,174
591,1224,24,99,174
592,1225,27,65,80
592,1226,39,15,80
593,1227,28,75,75
594,1228,5,50,75
594,1229,38,25,75
595,1230,7,95,95
596,1231,19,3,3
597,1232,30,6,6
598,1233,12,4,103
598,1234,24,99,103
599,1235,40,24,24
600,1236,10,40,105
600,1237,10,40,105
600,1238,38,25,105
601,1239,38,25,214
601,1240,27,65,214
601,1241,16,120,214
601,1242,12,4,214
602,1243,17,3,9
602,1244,30,6,9
603,1245,9,60,120
603,1246,9,60,120
604,1247,17,3,101
604,1248,19,3,101
604,1249,7,95,101
605,1250,37,30,30
606,1251,9,60,185
606,1252,6,5,185
606,1253,16,120,185
607,1254,33,20,83
607,1255,17,3,83
607,1256,9,60,83
608,1257,9,60,60
609,1258,19,3,3
610,1259,5,50,50
611,1260,1,225,225
612,1261,30,6,38
612,1262,17,3,38
612,1263,17,3,38
612,1264,33,20,38
612,1265,30,6,38
613,1266,1,225,300
613,1267,28,75,300
614,1268,39,15,15
615,1269,4,30,175
615,1270,16,120,175
615,1271,31,25,175
616,1272,3,130,235
616,1273,22,75,235
616,1274,4,30,235
617,1275,8,25,280
617,1276,16,120,280
617,1277,35,20,280
617,1278,36,30,280
617,1279,23,85,280
618,1280,7,95,369
618,1281,24,99,369
618,1282,8,25,369
618,1283,26,150,369
619,1284,38,25,115
619,1285,5,50,115
619,1286,10,40,115
620,1287,28,75,75
621,1288,17,3,68
621,1289,27,65,68
622,1290,13,4,4
623,1291,15,80,145
623,1292,27,65,145
624,1293,14,450,450
625,1294,6,5,240
625,1295,31,25,240
625,1296,32,115,240
625,1297,7,95,240
626,1298,8,25,115
626,1299,31,25,115
626,1300,8,25,115
626,1301,10,40,115
627,1302,38,25,25
628,1303,9,60,63
628,1304,17,3,63
629,1305,6,5,228
629,1306,40,24,228
629,1307,25,79,228
629,1308,16,120,228
630,1309,3,130,199
630,1310,30,6,199
630,1311,18,3,199
630,1312,9,60,199
631,1313,7,95,275
631,1314,4,30,275
631,1315,26,150,275
632,1316,1,225,225
633,1317,27,65,65
634,1318,8,25,124
634,1319,24,99,124
635,1320,8,25,25
636,1321,20,17,267
636,1322,2,250,267
637,1323,9,60,90
637,1324,36,30,90
638,1325,31,25,90
638,1326,27,65,90
639,1327,31,25,145
639,1328,32,115,145
639,1329,6,5,145
640,1330,38,25,50
640,1331,8,25,50
641,1332,9,60,170
641,1333,23,85,170
641,1334,31,25,170
642,1335,17,3,3
643,1336,8,25,25
644,1337,22,75,75
645,1338,17,3,23
645,1339,35,20,23
646,1340,4,30,150
646,1341,16,120,150
647,1342,12,4,4
648,1343,19,3,3
649,1344,27,65,355
649,1345,8,25,355
649,1346,1,225,355
649,1347,10,40,355
650,1348,33,20,85
650,1349,6,5,85
650,1350,9,60,85
651,1351,7,95,174
651,1352,25,79,174
652,1353,17,3,8
652,1354,6,5,8
653,1355,35,20,20
654,1356,12,4,44
654,1357,10,40,44
